"name","country","type","filterType","isMotorized","isMechanized","isHorsed","isCarrier","isRecon","isParatrooper","isEngineers","isCavalry","isOnBoat","isDropable","isTrain","isSubmarine","isSupplyShip","isConvoy","canCarryRockets","canCarryBombs","canCarryTorpedo","isInfantry","isFootInfantry","isTransportCandidate"
"Sturmpanzer VI Sturmtiger","Nazi Germany","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SU-100","Soviet Union","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SU-100Y","Soviet Union","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SU-122","Soviet Union","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SU-14","Soviet Union","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SU-152","Soviet Union","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SU-26","Soviet Union","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SU-76","Soviet Union","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SU-76i","Soviet Union","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SU-85","Soviet Union","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Suffren class heavy cruiser","France","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sukhoi 2","Soviet Union","Plane","FilterCAS","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False"
"Sun Li-jen","China","Infantry","FilterInfantry","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False"
